,Unnamed: 0,id,home_id,home,home_score,away_id,away,away_score,startdate,complete
260,266,401540043,2230,Fordham,46.0,2681,Wagner,16.0,2023-09-02T22:00:00.000Z,True
261,263,401531837,256,James Madison,38.0,2083,Bucknell,3.0,2023-09-02T22:00:00.000Z,True
262,265,401540027,2529,Sacred Heart,14.0,322,Lafayette,19.0,2023-09-02T22:00:00.000Z,True
263,261,401547031,2206,Edward Waters,21.0,125762,Florida Memorial University,38.0,2023-09-02T22:00:00.000Z,True
264,262,401544134,2757,Berry College,67.0,2938,Huntingdon,34.0,2023-09-02T22:00:00.000Z,True
265,252,401550150,2023,Anderson IN,0.0,2651,Trine,61.0,2023-09-02T22:00:00.000Z,True
266,254,401531836,290,Georgia Southern,34.0,2643,The Citadel,0.0,2023-09-02T22:00:00.000Z,True
267,255,401547013,2019,Allen,24.0,101784,Erskine,17.0,2023-09-02T22:00:00.000Z,True
268,256,401540693,490,Benedict College,52.0,2551,Shaw,0.0,2023-09-02T22:00:00.000Z,True
269,253,401541885,2940,Livingstone,7.0,124180,Bluefield,41.0,2023-09-02T22:00:00.000Z,True
270,258,401547020,2331,Lenoir-Rhyne,45.0,395,St. Augustine's,7.0,2023-09-02T22:00:00.000Z,True
271,259,401540698,2292,Indianapolis,39.0,2273,Hillsdale,20.0,2023-09-02T22:00:00.000Z,True
272,260,401540115,2011,Alabama State,14.0,2582,Southern,10.0,2023-09-02T22:00:00.000Z,True
273,257,401531838,276,Marshall,21.0,399,Albany,17.0,2023-09-02T22:00:00.000Z,True
274,274,401523996,30,USC,66.0,2440,Nevada,14.0,2023-09-02T22:30:00.000Z,True
275,275,401520153,2229,Florida International,14.0,311,Maine,12.0,2023-09-02T22:30:00.000Z,True
276,297,401550216,101,Eureka College,41.0,255,Knox College,16.0,2023-09-02T23:00:00.000Z,True
277,293,401549666,2741,Wisconsin Lutheran,0.0,262,Lake Forest,24.0,2023-09-02T23:00:00.000Z,True
278,294,401523990,36,Colorado State,24.0,265,Washington State,50.0,2023-09-02T23:00:00.000Z,True
279,295,401541082,86,Rose-Hulman,21.0,83,DePauw,33.0,2023-09-02T23:00:00.000Z,True
280,296,401550184,2359,Macalester,44.0,2399,Minnesota-Morris,30.0,2023-09-02T23:00:00.000Z,True
281,298,401541063,2074,Bluffton,51.0,352,Kenyon,35.0,2023-09-02T23:00:00.000Z,True
282,304,401520175,2433,Louisiana Monroe,17.0,349,Army,13.0,2023-09-02T23:00:00.000Z,True
283,300,401551481,2824,OK Panhandle St,7.0,2586,Southwest Baptist,65.0,2023-09-02T23:00:00.000Z,True
284,301,401553015,15,Anna Maria College,51.0,2909,Westfield State,27.0,2023-09-02T23:00:00.000Z,True
285,302,401520173,245,Texas A&M,52.0,167,New Mexico,10.0,2023-09-02T23:00:00.000Z,True
286,303,401540354,2277,Houston Christian,66.0,124386,Arkansas Baptist,0.0,2023-09-02T23:00:00.000Z,True
287,305,401547114,263,Loras College,,16111,Benedictine College,,2023-09-02T23:00:00.000Z,True
288,299,401573283,263,Loras College,42.0,2283,Benedictine IL,41.0,2023-09-02T23:00:00.000Z,True
289,291,401525817,239,Baylor,31.0,326,Texas State,42.0,2023-09-02T23:00:00.000Z,True
290,292,401541864,2673,Valdosta State,63.0,3179,Point University,10.0,2023-09-02T23:00:00.000Z,True
291,289,401525819,248,Houston,17.0,2636,UT San Antonio,14.0,2023-09-02T23:00:00.000Z,True
292,290,401544125,2644,Thiel College,0.0,2963,Case Western Reserve,14.0,2023-09-02T23:00:00.000Z,True
293,276,401520178,238,Vanderbilt,47.0,2010,Alabama A&M,13.0,2023-09-02T23:00:00.000Z,True
294,277,401540173,79,Southern Illinois,49.0,2046,Austin Peay,23.0,2023-09-02T23:00:00.000Z,True
295,278,401540200,2453,North Alabama,41.0,236,Chattanooga,27.0,2023-09-02T23:00:00.000Z,True
296,279,401540363,93,Murray State,41.0,2506,Presbyterian College,10.0,2023-09-02T23:00:00.000Z,True
297,280,401525821,2306,Kansas State,45.0,2546,Southeast Missouri State,0.0,2023-09-02T23:00:00.000Z,True
298,281,401531426,235,Memphis,56.0,2065,Bethune-Cookman,14.0,2023-09-02T23:00:00.000Z,True
299,283,401525823,197,Oklahoma State,27.0,2110,Central Arkansas,13.0,2023-09-02T23:00:00.000Z,True
300,284,401531841,2653,Troy,48.0,2617,Stephen F. Austin,30.0,2023-09-02T23:00:00.000Z,True
301,285,401549705,2842,UVA-Wise,48.0,2841,Union College,0.0,2023-09-02T23:00:00.000Z,True
302,286,401547078,267,Southeastern University,20.0,2542,Savannah State,23.0,2023-09-02T23:00:00.000Z,True
303,287,401544945,2286,Illinois College,31.0,74,Millikin,0.0,2023-09-02T23:00:00.000Z,True
304,288,401544935,2564,Simpson College,27.0,2042,Augustana IL,49.0,2023-09-02T23:00:00.000Z,True
305,282,401531840,2572,Southern Mississippi,40.0,2016,Alcorn State,14.0,2023-09-02T23:00:00.000Z,True
306,311,401520149,333,Alabama,56.0,2393,Middle Tennessee,7.0,2023-09-02T23:30:00.000Z,True
307,312,401531839,309,Louisiana,38.0,2466,Northwestern State,13.0,2023-09-02T23:30:00.000Z,True
308,310,401525825,2751,Wyoming,35.0,2641,Texas Tech,33.0,2023-09-02T23:30:00.000Z,True
309,306,401520155,356,Illinois,30.0,2649,Toledo,28.0,2023-09-02T23:30:00.000Z,True
310,308,401520167,153,North Carolina,31.0,2579,South Carolina,17.0,2023-09-02T23:30:00.000Z,True
311,307,401550373,2242,Geneva College,0.0,2102,Carnegie Mellon,31.0,2023-09-02T23:30:00.000Z,True
312,309,401520169,213,Penn State,38.0,277,West Virginia,15.0,2023-09-02T23:30:00.000Z,True
313,313,401525467,259,Virginia Tech,36.0,295,Old Dominion,17.0,2023-09-03T00:00:00.000Z,True
314,314,401540980,2570,Colorado State-Pueblo,37.0,2395,Midwestern State,8.0,2023-09-03T00:00:00.000Z,True
315,315,401541918,2703,Western New Mexico,42.0,2834,Sul Ross State,28.0,2023-09-03T00:00:00.000Z,True
316,316,401547129,2685,Wartburg,62.0,2919,Monmouth IL,35.0,2023-09-03T00:00:00.000Z,True
317,317,401531347,2655,Tulane,37.0,6,South Alabama,17.0,2023-09-03T00:00:00.000Z,True
318,318,401540213,2377,McNeese,34.0,2627,Tarleton State,52.0,2023-09-03T00:00:00.000Z,True
319,319,401547140,415,George Fox University,3.0,2758,Howard Payne,17.0,2023-09-03T00:00:00.000Z,True
320,320,401544898,2001,Adams State,35.0,124179,Lincoln University CA,16.0,2023-09-03T00:00:00.000Z,True
321,321,401520177,2638,UTEP,28.0,2916,Incarnate Word,14.0,2023-09-03T01:00:00.000Z,True
322,322,401520166,166,New Mexico State,58.0,2710,Western Illinois,21.0,2023-09-03T01:00:00.000Z,True
323,324,401523989,12,Arizona,38.0,2464,Northern Arizona,3.0,2023-09-03T02:00:00.000Z,True
324,323,401550329,205,Pacific OR,0.0,411,Chapman,0.0,2023-09-03T02:00:00.000Z,True
325,325,401520152,252,BYU,14.0,2534,Sam Houston State,0.0,2023-09-03T02:15:00.000Z,True
326,326,401532571,21,San Diego State,36.0,304,Idaho State,28.0,2023-09-03T02:30:00.000Z,True
327,327,401523995,26,UCLA,27.0,324,Coastal Carolina,13.0,2023-09-03T02:30:00.000Z,True
328,328,401520171,164,Rutgers,24.0,77,Northwestern,7.0,2023-09-03T16:00:00.000Z,True
329,329,401540148,50,Florida A&M,28.0,2296,Jackson State,10.0,2023-09-03T19:00:00.000Z,True
330,330,401532573,23,San José State,17.0,204,Oregon State,42.0,2023-09-03T19:30:00.000Z,True
331,331,401540667,60,Morehouse,13.0,2676,Virginia Union,45.0,2023-09-03T20:00:00.000Z,True
332,332,401547061,2657,Tuskegee,37.0,2232,Fort Valley State,31.0,2023-09-03T23:00:00.000Z,True
333,333,401520182,52,Florida State,45.0,99,LSU,24.0,2023-09-03T23:30:00.000Z,True
334,334,401525468,150,Duke,28.0,228,Clemson,7.0,2023-09-05T00:00:00.000Z,True
335,383,401545752,2017,Alderson-Broaddus,0.0,2249,Glenville State,0.0,2023-09-07T22:00:00.000Z,True
336,386,401541791,2191,East Central,17.0,2568,Southern Arkansas,24.0,2023-09-07T23:00:00.000Z,True
337,385,401541959,2687,Washburn,23.0,2403,Missouri Southern State,30.0,2023-09-07T23:00:00.000Z,True
338,384,401544918,2369,Mars Hill,15.0,351,Wingate,10.0,2023-09-07T23:00:00.000Z,True
339,387,401525469,97,Louisville,56.0,93,Murray State,0.0,2023-09-07T23:30:00.000Z,True
340,389,401544876,138,Northwest Missouri State,13.0,2214,Emporia State,33.0,2023-09-08T00:00:00.000Z,True
341,388,401541950,2231,Fort Hays State,14.0,90,Pittsburg State,40.0,2023-09-08T00:00:00.000Z,True
342,390,401540397,2166,Davidson,31.0,122666,Barton College,33.0,2023-09-08T23:00:00.000Z,True
343,391,401549623,2779,St Lawrence,14.0,2467,Norwich,7.0,2023-09-08T23:00:00.000Z,True
344,397,401520193,84,Indiana,41.0,282,Indiana State,7.0,2023-09-08T23:00:00.000Z,True
345,396,401551516,2909,Westfield State,0.0,2702,Western New England,46.0,2023-09-08T23:00:00.000Z,True
346,392,401550120,110,Mass Maritime,7.0,2951,SUNY Maritime,14.0,2023-09-08T23:00:00.000Z,True
347,394,401564630,2234,Franklin & Marshall,0.0,2442,College of New Jersey,0.0,2023-09-08T23:00:00.000Z,True
348,393,401540548,227,Rhode Island,35.0,2619,Stony Brook,14.0,2023-09-08T23:00:00.000Z,True
349,395,401552466,18,Bridgewater State,21.0,2749,Worcester Polytechnic,24.0,2023-09-08T23:00:00.000Z,True
350,398,401520195,2305,Kansas,34.0,356,Illinois,23.0,2023-09-08T23:30:00.000Z,True
351,399,401564661,2776,Salve Regina,29.0,2967,Framingham State,0.0,2023-09-09T04:00:00.000Z,True
352,400,401545735,2699,West Liberty,29.0,2986,Fairmont State,42.0,2023-09-09T04:00:00.000Z,True
353,401,401550050,246,Juniata,0.0,365,Alfred,34.0,2023-09-09T15:00:00.000Z,True
354,402,401520216,154,Wake Forest,36.0,238,Vanderbilt,20.0,2023-09-09T15:00:00.000Z,True
355,403,401520215,259,Virginia Tech,17.0,2509,Purdue,24.0,2023-09-09T16:00:00.000Z,True
356,404,401525498,258,Virginia,35.0,256,James Madison,36.0,2023-09-09T16:00:00.000Z,True
357,405,401549706,2646,Thomas More,37.0,2842,UVA-Wise,0.0,2023-09-09T16:00:00.000Z,True
358,409,401525436,152,NC State,24.0,87,Notre Dame,45.0,2023-09-09T16:00:00.000Z,True
359,406,401549722,2557,Coast Guard,93.0,15,Anna Maria College,24.0,2023-09-09T16:00:00.000Z,True
360,407,401520185,349,Army,57.0,2169,Delaware State,0.0,2023-09-09T16:00:00.000Z,True
361,408,401520191,61,Georgia,45.0,2050,Ball State,3.0,2023-09-09T16:00:00.000Z,True
362,410,401523999,239,Baylor,13.0,254,Utah,20.0,2023-09-09T16:00:00.000Z,True
363,416,401541811,2487,Pace,25.0,2224,Findlay,40.0,2023-09-09T16:00:00.000Z,True
364,412,401520188,38,Colorado,36.0,158,Nebraska,14.0,2023-09-09T16:00:00.000Z,True
365,437,401605489,2120,Central Washington,29.0,148,Montana Tech,37.0,2023-09-09T16:00:00.000Z,True
366,436,401545783,2583,Southern Connecticut State,29.0,2038,Assumption,42.0,2023-09-09T16:00:00.000Z,True
367,435,401540004,2115,Central Connecticut,30.0,284,Stonehill,33.0,2023-09-09T16:00:00.000Z,True
368,434,401545760,587,Notre Dame College,87.0,455,WV Wesleyan,9.0,2023-09-09T16:00:00.000Z,True
369,433,401549630,2422,Muhlenberg,29.0,2532,Salisbury,17.0,2023-09-09T16:00:00.000Z,True
370,432,401549616,2528,Rensselaer,38.0,398,Wilkes,14.0,2023-09-09T16:00:00.000Z,True
371,431,401525490,103,Boston College,31.0,107,Holy Cross,28.0,2023-09-09T16:00:00.000Z,True
372,430,401520209,213,Penn State,63.0,48,Delaware,7.0,2023-09-09T16:00:00.000Z,True
373,429,401520208,194,Ohio State,35.0,2754,Youngstown State,7.0,2023-09-09T16:00:00.000Z,True
374,428,401549753,359,Otterbein,14.0,332,Muskingum,27.0,2023-09-09T16:00:00.000Z,True
375,427,401551511,110438,Dean College,7.0,2884,Nichols,70.0,2023-09-09T16:00:00.000Z,True
376,411,401525829,2306,Kansas State,42.0,2653,Troy,13.0,2023-09-09T16:00:00.000Z,True
377,426,401553009,2015,Albright,10.0,2808,Delaware Valley,41.0,2023-09-09T16:00:00.000Z,True
378,424,401549588,452,Endicott College,17.0,175,Ithaca,20.0,2023-09-09T16:00:00.000Z,True
379,423,401547205,2972,Plymouth State,21.0,111675,University of New England,31.0,2023-09-09T16:00:00.000Z,True
380,422,401545964,611,Seton Hill College,28.0,2559,Shippensburg,23.0,2023-09-09T16:00:00.000Z,True
381,421,401545892,2205,Edinboro,28.0,2974,Shepherd,35.0,2023-09-09T16:00:00.000Z,True
382,420,401545861,2858,California PA,31.0,2315,Kutztown,20.0,2023-09-09T16:00:00.000Z,True
383,419,401544955,2419,Mount St. Joseph,62.0,2274,Hiram,21.0,2023-09-09T16:00:00.000Z,True
384,418,401541873,2336,Limestone,13.0,2695,West Alabama,27.0,2023-09-09T16:00:00.000Z,True
385,417,401541856,2560,Shorter,28.0,101784,Erskine,7.0,2023-09-09T16:00:00.000Z,True
386,415,401541102,81,Springfield,45.0,2280,Husson,20.0,2023-09-09T16:00:00.000Z,True
387,414,401541013,367,Gannon,21.0,210,Millersville,28.0,2023-09-09T16:00:00.000Z,True
388,413,401540650,110254,Davenport,24.0,2075,Bowie State,19.0,2023-09-09T16:00:00.000Z,True
389,425,401554817,2969,Misericordia,10.0,247,King's College PA,42.0,2023-09-09T16:00:00.000Z,True
390,438,401540028,46,Georgetown,27.0,2529,Sacred Heart,10.0,2023-09-09T16:30:00.000Z,True
391,442,401540553,2506,Presbyterian College,48.0,2355,Virginia Lynchburg,17.0,2023-09-09T17:00:00.000Z,True
392,443,401549811,297,Hampden-Sydney,31.0,2913,Brevard College,17.0,2023-09-09T17:00:00.000Z,True
393,445,401540795,128,Northern Michigan,21.0,437,Lake Erie College,24.0,2023-09-09T17:00:00.000Z,True
394,472,401550146,352,Kenyon,16.0,126,Kalamazoo,48.0,2023-09-09T17:00:00.000Z,True
395,473,401550194,2700,McDaniel College,28.0,2827,Rowan,49.0,2023-09-09T17:00:00.000Z,True
396,474,401540729,131,Wayne State MI,31.0,2402,Missouri S&T,24.0,2023-09-09T17:00:00.000Z,True
397,475,401540738,2654,Truman State,28.0,613,South Dakota Mines,24.0,2023-09-09T17:00:00.000Z,True
398,476,401525494,59,Georgia Tech,48.0,2569,South Carolina State,13.0,2023-09-09T17:00:00.000Z,True
399,477,401540685,2304,Johnson C Smith,9.0,2682,Walsh,14.0,2023-09-09T17:00:00.000Z,True
400,478,401550283,2980,Ohio Wesleyan,10.0,2723,UW-River Falls,37.0,2023-09-09T17:00:00.000Z,True
401,479,401550316,2896,Southern Virginia,9.0,2079,Bridgewater VA,35.0,2023-09-09T17:00:00.000Z,True
402,480,401550392,2845,Waynesburg,27.0,146,Grove City College,43.0,2023-09-09T17:00:00.000Z,True
403,471,401550110,471,Stevenson,38.0,388,Lebanon Valley,45.0,2023-09-09T17:00:00.000Z,True
404,481,401550395,2062,Bethany WV,7.0,2686,Washington & Jefferson,42.0,2023-09-09T17:00:00.000Z,True
405,483,401550867,2234,Franklin & Marshall,,2442,College of New Jersey,,2023-09-09T17:00:00.000Z,True
406,484,401551930,173,Hartwick,31.0,122774,Keystone,21.0,2023-09-09T17:00:00.000Z,True
407,485,401552448,2667,Ursinus,30.0,2871,Kean,14.0,2023-09-09T17:00:00.000Z,True
408,486,401552993,2248,Gettysburg,21.0,2818,Montclair State,32.0,2023-09-09T17:00:00.000Z,True
409,487,401552997,374,St. John Fisher,62.0,125974,Hilbert College,7.0,2023-09-09T17:00:00.000Z,True
410,488,401553861,2175,Dickinson,29.0,2970,William Paterson,17.0,2023-09-09T17:00:00.000Z,True
411,489,401554815,2085,Buffalo State,23.0,3111,Apprentice School,37.0,2023-09-09T17:00:00.000Z,True
412,490,401558398,126086,Post University,32.0,2339,Lincoln PA,48.0,2023-09-09T17:00:00.000Z,True
413,491,401541121,2257,Greenville,14.0,101,Eureka College,23.0,2023-09-09T17:00:00.000Z,True
414,482,401550436,433,Westminster,14.0,2553,Sewanee Univ. of the South,32.0,2023-09-09T17:00:00.000Z,True
415,470,401550057,2354,Lycoming,7.0,2782,SUNY Cortland,62.0,2023-09-09T17:00:00.000Z,True
416,469,401550026,2018,Allegheny,21.0,2242,Geneva College,27.0,2023-09-09T17:00:00.000Z,True
417,468,401549818,216,Susquehanna,6.0,2781,Brockport State NY,5.0,2023-09-09T17:00:00.000Z,True
418,446,401541002,2134,Clarion,7.0,2071,Bloomsburg,21.0,2023-09-09T17:00:00.000Z,True
419,448,401541083,83,DePauw,68.0,2023,Anderson IN,19.0,2023-09-09T17:00:00.000Z,True
420,449,401541093,2748,Wooster,24.0,354,Olivet College,22.0,2023-09-09T17:00:00.000Z,True
421,450,401541111,2516,Randolph-Macon,59.0,2108,Catholic University,14.0,2023-09-09T17:00:00.000Z,True
422,451,401541839,2804,Chowan,18.0,2170,Delta State,42.0,2023-09-09T17:00:00.000Z,True
423,452,401541886,124180,Bluefield,14.0,2213,Emory & Henry,37.0,2023-09-09T17:00:00.000Z,True
424,453,401544052,390,Utica,35.0,323,Moravian,20.0,2023-09-09T17:00:00.000Z,True
425,454,401544116,2102,Carnegie Mellon,38.0,2614,St. Vincent,0.0,2023-09-09T17:00:00.000Z,True
426,455,401544126,2849,Westminster PA,28.0,2644,Thiel College,7.0,2023-09-09T17:00:00.000Z,True
427,456,401544872,2207,Elizabeth City State,13.0,395,St. Augustine's,0.0,2023-09-09T17:00:00.000Z,True
428,457,401545836,2817,Minnesota St-Moorhead,56.0,568,Minot State,14.0,2023-09-09T17:00:00.000Z,True
429,458,401547115,2812,Hope,42.0,263,Loras College,28.0,2023-09-09T17:00:00.000Z,True
430,459,401540668,2551,Shaw,13.0,2676,Virginia Union,26.0,2023-09-09T17:00:00.000Z,True
431,460,401545973,2586,Southwest Baptist,33.0,2069,Black Hills State,39.0,2023-09-09T17:00:00.000Z,True
432,461,401544061,2725,Widener,30.0,2221,FDU-Florham,20.0,2023-09-09T17:00:00.000Z,True
433,462,401544881,559,University of Mary,17.0,2894,Sioux Falls,36.0,2023-09-09T17:00:00.000Z,True
434,463,401544070,2003,Adrian,17.0,190,Defiance,34.0,2023-09-09T17:00:00.000Z,True
435,464,401547181,2834,Sul Ross State,12.0,2201,Eastern New Mexico,51.0,2023-09-09T17:00:00.000Z,True
436,465,401549571,402,Worcester State College,0.0,237,Union,63.0,2023-09-09T17:00:00.000Z,True
437,466,401549711,2310,Kentucky State,10.0,2657,Tuskegee,36.0,2023-09-09T17:00:00.000Z,True
438,467,401549731,2383,Merchant Marine,30.0,417,Gallaudet,13.0,2023-09-09T17:00:00.000Z,True
439,444,401540785,2392,Michigan Tech,45.0,2273,Hillsdale,20.0,2023-09-09T17:00:00.000Z,True
440,441,401540465,2168,Dayton,62.0,2119,Central State,24.0,2023-09-09T17:00:00.000Z,True
441,447,401541054,174,Hobart,27.0,3110,Morrisville State,10.0,2023-09-09T17:00:00.000Z,True
442,439,401545744,112335,Wheeling Jesuit,16.0,341,Frostburg State,20.0,2023-09-09T17:00:00.000Z,True
443,440,401541636,2086,Butler,41.0,620,Taylor,13.0,2023-09-09T17:00:00.000Z,True
444,494,401550086,2233,Franklin,30.0,2044,Aurora,45.0,2023-09-09T17:30:00.000Z,True
445,495,401544991,188,Baldwin-Wallace,61.0,2733,Wilmington OH,25.0,2023-09-09T17:30:00.000Z,True
446,493,401532396,2117,Central Michigan,45.0,160,New Hampshire,42.0,2023-09-09T17:30:00.000Z,True
447,492,401550261,427,Ohio Northern,40.0,424,Capital,7.0,2023-09-09T17:30:00.000Z,True
448,525,401541919,2424,New Mexico Highlands,48.0,2703,Western New Mexico,41.0,2023-09-09T18:00:00.000Z,True
449,529,401540441,233,South Dakota,24.0,2900,St. Thomas MN,0.0,2023-09-09T18:00:00.000Z,True
450,528,401545820,2851,Winona State,33.0,3066,Concordia-St. Paul,8.0,2023-09-09T18:00:00.000Z,True
451,496,401549651,255,Knox College,31.0,266,Beloit College,14.0,2023-09-09T18:00:00.000Z,True
452,497,401549628,509,Crown College,46.0,2564,Simpson College,48.0,2023-09-09T18:00:00.000Z,True
453,498,401547126,6845,Nebraska Wesleyan University,33.0,561,Mayville State,30.0,2023-09-09T18:00:00.000Z,True
454,499,401550415,2740,Wisconsin-La Crosse,21.0,2810,Hardin-Simmons,28.0,2023-09-09T18:00:00.000Z,True
455,500,401532400,189,Bowling Green,38.0,2197,Eastern Illinois,15.0,2023-09-09T18:00:00.000Z,True
456,501,401541130,396,Wheaton College Ill,30.0,271,UW-Oshkosh,21.0,2023-09-09T18:00:00.000Z,True
457,502,401549673,391,Oberlin,37.0,2151,Concordia IL,35.0,2023-09-09T18:00:00.000Z,True
458,503,401549659,2286,Illinois College,6.0,262,Lake Forest,37.0,2023-09-09T18:00:00.000Z,True
459,504,401547054,2805,Clark Atlanta,17.0,2232,Fort Valley State,40.0,2023-09-09T18:00:00.000Z,True
460,505,401547091,306,Illinois Wesleyan,13.0,2964,Central,38.0,2023-09-09T18:00:00.000Z,True
461,506,401547100,2141,Coe,44.0,2738,Wisconsin-Eau Claire,14.0,2023-09-09T18:00:00.000Z,True
462,507,401547132,2519,Rhodes,19.0,2045,Austin College,17.0,2023-09-09T18:00:00.000Z,True
463,508,401547176,2398,Millsaps,2.0,241,McMurry,53.0,2023-09-09T18:00:00.000Z,True
464,509,401552395,2123,Chadron State,3.0,2043,Augustana SD,27.0,2023-09-09T18:00:00.000Z,True
465,510,401540659,330,Virginia State,21.0,2839,Tusculum,17.0,2023-09-09T18:00:00.000Z,True
466,524,401550411,2802,Bethel MN,2.0,2685,Wartburg,16.0,2023-09-09T18:00:00.000Z,True
467,523,401541827,2911,William Jewell College,34.0,2316,Kentucky Wesleyan,41.0,2023-09-09T18:00:00.000Z,True
468,522,401550367,2373,Maryville TN,34.0,2121,Centre,23.0,2023-09-09T18:00:00.000Z,True
469,521,401549682,2524,Rockford,38.0,375,St. Scholastica,37.0,2023-09-09T18:00:00.000Z,True
470,520,401549690,2825,Quincy,89.0,127078,Madonna University Mich.,0.0,2023-09-09T18:00:00.000Z,True
471,519,401549768,446,Martin Luther College,27.0,2359,Macalester,56.0,2023-09-09T18:00:00.000Z,True
472,526,401541929,2118,Central Missouri State,41.0,2122,Central Oklahoma,17.0,2023-09-09T18:00:00.000Z,True
473,518,401550188,2745,UW-Whitewater,56.0,2600,St. Johns MN,28.0,2023-09-09T18:00:00.000Z,True
474,516,401550213,2919,Monmouth IL,39.0,80,Chicago,6.0,2023-09-09T18:00:00.000Z,True
475,515,401550230,583,Northwestern MN,26.0,409,Concordia WI,10.0,2023-09-09T18:00:00.000Z,True
476,514,401550244,2743,Wisconsin-Stevens Point,31.0,2832,St. Norbert,28.0,2023-09-09T18:00:00.000Z,True
477,513,401550452,2744,UW-Stout,21.0,316,Dickinson State,24.0,2023-09-09T18:00:00.000Z,True
478,527,401544078,65,Grinnell,12.0,2891,Ripon,31.0,2023-09-09T18:00:00.000Z,True
479,511,401540709,2816,McKendree,3.0,110242,West Florida,35.0,2023-09-09T18:00:00.000Z,True
480,517,401550201,2155,Cornell College IA,31.0,268,Lawrence,7.0,2023-09-09T18:00:00.000Z,True
481,512,401541073,2101,Carleton,45.0,2923,Pomona-Pitzer,24.0,2023-09-09T18:00:00.000Z,True
482,530,401525491,228,Clemson,66.0,2127,Charleston Southern,17.0,2023-09-09T18:15:00.000Z,True
483,531,401540625,2717,Western Carolina,30.0,2535,Samford,7.0,2023-09-09T18:30:00.000Z,True
484,532,401540312,2643,The Citadel,7.0,2097,Campbell,56.0,2023-09-09T19:00:00.000Z,True
