,home_id,home,home_score,away_id,away,away_score,startdate,complete
496,391,Oberlin,37.0,2151,Concordia IL,35.0,2023-09-09T18:00:00.000Z,True
497,2743,Wisconsin-Stevens Point,31.0,2832,St. Norbert,28.0,2023-09-09T18:00:00.000Z,True
498,583,Northwestern MN,26.0,409,Concordia WI,10.0,2023-09-09T18:00:00.000Z,True
499,2919,Monmouth IL,39.0,80,Chicago,6.0,2023-09-09T18:00:00.000Z,True
500,2155,Cornell College IA,31.0,268,Lawrence,7.0,2023-09-09T18:00:00.000Z,True
501,2745,UW-Whitewater,56.0,2600,St. Johns MN,28.0,2023-09-09T18:00:00.000Z,True
502,446,Martin Luther College,27.0,2359,Macalester,56.0,2023-09-09T18:00:00.000Z,True
503,2825,Quincy,89.0,127078,Madonna University Mich.,0.0,2023-09-09T18:00:00.000Z,True
504,2524,Rockford,38.0,375,St. Scholastica,37.0,2023-09-09T18:00:00.000Z,True
505,2286,Illinois College,6.0,262,Lake Forest,37.0,2023-09-09T18:00:00.000Z,True
506,255,Knox College,31.0,266,Beloit College,14.0,2023-09-09T18:00:00.000Z,True
507,509,Crown College,46.0,2564,Simpson College,48.0,2023-09-09T18:00:00.000Z,True
508,6845,Nebraska Wesleyan University,33.0,561,Mayville State,30.0,2023-09-09T18:00:00.000Z,True
509,189,Bowling Green,38.0,2197,Eastern Illinois,15.0,2023-09-09T18:00:00.000Z,True
510,233,South Dakota,24.0,2900,St. Thomas MN,0.0,2023-09-09T18:00:00.000Z,True
524,2141,Coe,44.0,2738,Wisconsin-Eau Claire,14.0,2023-09-09T18:00:00.000Z,True
523,2519,Rhodes,19.0,2045,Austin College,17.0,2023-09-09T18:00:00.000Z,True
522,2398,Millsaps,2.0,241,McMurry,53.0,2023-09-09T18:00:00.000Z,True
521,2373,Maryville TN,34.0,2121,Centre,23.0,2023-09-09T18:00:00.000Z,True
520,2802,Bethel MN,2.0,2685,Wartburg,16.0,2023-09-09T18:00:00.000Z,True
519,2740,Wisconsin-La Crosse,21.0,2810,Hardin-Simmons,28.0,2023-09-09T18:00:00.000Z,True
526,2805,Clark Atlanta,17.0,2232,Fort Valley State,40.0,2023-09-09T18:00:00.000Z,True
518,2744,UW-Stout,21.0,316,Dickinson State,24.0,2023-09-09T18:00:00.000Z,True
516,330,Virginia State,21.0,2839,Tusculum,17.0,2023-09-09T18:00:00.000Z,True
515,2816,McKendree,3.0,110242,West Florida,35.0,2023-09-09T18:00:00.000Z,True
514,2101,Carleton,45.0,2923,Pomona-Pitzer,24.0,2023-09-09T18:00:00.000Z,True
513,396,Wheaton College Ill,30.0,271,UW-Oshkosh,21.0,2023-09-09T18:00:00.000Z,True
527,2851,Winona State,33.0,3066,Concordia-St. Paul,8.0,2023-09-09T18:00:00.000Z,True
511,2118,Central Missouri State,41.0,2122,Central Oklahoma,17.0,2023-09-09T18:00:00.000Z,True
517,2123,Chadron State,3.0,2043,Augustana SD,27.0,2023-09-09T18:00:00.000Z,True
512,2911,William Jewell College,34.0,2316,Kentucky Wesleyan,41.0,2023-09-09T18:00:00.000Z,True
530,228,Clemson,66.0,2127,Charleston Southern,17.0,2023-09-09T18:15:00.000Z,True
531,2717,Western Carolina,30.0,2535,Samford,7.0,2023-09-09T18:30:00.000Z,True
532,96,Kentucky,28.0,2198,Eastern Kentucky,17.0,2023-09-09T19:00:00.000Z,True
533,2643,The Citadel,7.0,2097,Campbell,56.0,2023-09-09T19:00:00.000Z,True
534,252,BYU,41.0,253,Southern Utah,16.0,2023-09-09T19:00:00.000Z,True
535,114,Fitchburg State,3.0,293,Castleton State College,32.0,2023-09-09T19:00:00.000Z,True
536,2714,Western State,35.0,110243,University of Texas of the Permian Basin,27.0,2023-09-09T19:00:00.000Z,True
537,67,Luther,21.0,133,St. Olaf College,52.0,2023-09-09T19:00:00.000Z,True
547,127,Michigan State,45.0,257,Richmond,14.0,2023-09-09T19:30:00.000Z,True
546,66,Iowa State,13.0,2294,Iowa,20.0,2023-09-09T19:30:00.000Z,True
545,77,Northwestern,38.0,2638,UTEP,7.0,2023-09-09T19:30:00.000Z,True
544,183,Syracuse,48.0,2711,Western Michigan,7.0,2023-09-09T19:30:00.000Z,True
543,2449,North Dakota State,44.0,311,Maine,7.0,2023-09-09T19:30:00.000Z,True
550,2426,Navy,24.0,2681,Wagner,0.0,2023-09-09T19:30:00.000Z,True
541,130,Michigan,35.0,2439,UNLV,7.0,2023-09-09T19:30:00.000Z,True
548,2390,Miami,48.0,245,Texas A&M,33.0,2023-09-09T19:30:00.000Z,True
539,2477,Ohio Dominican,26.0,2736,Winston-Salem,14.0,2023-09-09T19:30:00.000Z,True
538,2830,St. Anselm,7.0,2838,Tiffin,42.0,2023-09-09T19:30:00.000Z,True
542,113,UMass,28.0,193,Miami OH,41.0,2023-09-09T19:30:00.000Z,True
540,2636,UT San Antonio,20.0,326,Texas State,13.0,2023-09-09T19:30:00.000Z,True
549,2649,Toledo,71.0,2640,Texas Southern,3.0,2023-09-09T19:30:00.000Z,True
552,2655,Tulane,20.0,145,Ole Miss,37.0,2023-09-09T19:30:00.000Z,True
551,2459,Northern Illinois,11.0,79,Southern Illinois,14.0,2023-09-09T19:30:00.000Z,True
567,2152,Concordia MN,26.0,2486,Pacific Lutheran,21.0,2023-09-09T20:00:00.000Z,True
566,2333,Lewis & Clark,38.0,2930,Willamette,7.0,2023-09-09T20:00:00.000Z,True
565,389,Upper Iowa,45.0,2591,St. Ambrose,26.0,2023-09-09T20:00:00.000Z,True
564,23,San José State,59.0,13,Cal Poly,3.0,2023-09-09T20:00:00.000Z,True
563,2202,Eastern Oregon,28.0,2721,Whitworth,42.0,2023-09-09T20:00:00.000Z,True
562,2458,Northern Colorado,7.0,2916,Incarnate Word,42.0,2023-09-09T20:00:00.000Z,True
561,2771,Merrimack,12.0,2329,Lehigh,14.0,2023-09-09T20:00:00.000Z,True
560,2710,Western Illinois,18.0,2287,Illinois State,34.0,2023-09-09T20:00:00.000Z,True
558,151,East Carolina,13.0,276,Marshall,31.0,2023-09-09T20:00:00.000Z,True
557,8,Arkansas,28.0,2309,Kent State,6.0,2023-09-09T20:00:00.000Z,True
556,301,San Diego,21.0,11,Colorado Mesa,28.0,2023-09-09T20:00:00.000Z,True
555,2751,Wyoming,31.0,2502,Portland State,17.0,2023-09-09T20:00:00.000Z,True
554,2065,Bethune-Cookman,31.0,2542,Savannah State,6.0,2023-09-09T20:00:00.000Z,True
553,205,Pacific OR,9.0,415,George Fox University,14.0,2023-09-09T20:00:00.000Z,True
559,155,North Dakota,37.0,2464,Northern Arizona,22.0,2023-09-09T20:00:00.000Z,True
568,2206,Edward Waters,0.0,490,Benedict College,34.0,2023-09-09T20:00:00.000Z,True
569,2291,Indiana PA,12.0,2188,East Stroudsburg,13.0,2023-09-09T20:00:00.000Z,True
570,2848,Western Oregon,29.0,124179,Lincoln University CA,14.0,2023-09-09T20:05:00.000Z,True
574,6,South Alabama,35.0,2545,Southeastern Louisiana,17.0,2023-09-09T21:00:00.000Z,True
575,2460,Northern Iowa,17.0,2692,Weber State,34.0,2023-09-09T21:00:00.000Z,True
573,264,Washington,43.0,202,Tulsa,10.0,2023-09-09T21:00:00.000Z,True
572,2633,Tennessee,30.0,2046,Austin Peay,13.0,2023-09-09T21:00:00.000Z,True
571,379,UMass Dartmouth,28.0,40,Curry,14.0,2023-09-09T21:00:00.000Z,True
576,153,North Carolina,40.0,2026,Appalachian State,34.0,2023-09-09T21:15:00.000Z,True
577,2193,East Tennessee State,42.0,2105,Carson-Newman,0.0,2023-09-09T21:30:00.000Z,True
600,2707,West Virginia State,37.0,2882,UNC Pembroke,35.0,2023-09-09T22:00:00.000Z,True
601,2019,Allen,49.0,127946,Columbus State,0.0,2023-09-09T22:00:00.000Z,True
602,2385,Mercyhurst,41.0,209,Lock Haven,29.0,2023-09-09T22:00:00.000Z,True
603,2006,Akron,24.0,2415,Morgan State,21.0,2023-09-09T22:00:00.000Z,True
604,2013,Albany State GA,16.0,2673,Valdosta State,21.0,2023-09-09T22:00:00.000Z,True
605,548,LaGrange College,3.0,2757,Berry College,70.0,2023-09-09T22:00:00.000Z,True
606,2074,Bluffton,20.0,2790,Albion,42.0,2023-09-09T22:00:00.000Z,True
609,2220,Fayetteville State,10.0,2331,Lenoir-Rhyne,24.0,2023-09-09T22:00:00.000Z,True
608,129,Saginaw Valley,31.0,2886,Northwood MI,8.0,2023-09-09T22:00:00.000Z,True
599,2587,Southwest Minnesota State,14.0,132,Bemidji State,34.0,2023-09-09T22:00:00.000Z,True
610,277,West Virginia,56.0,2184,Duquesne,17.0,2023-09-09T22:00:00.000Z,True
611,101161,Lyon College,15.0,2056,Belhaven College,48.0,2023-09-09T22:00:00.000Z,True
612,366,Ferrum,34.0,286,NC Wesleyan,0.0,2023-09-09T22:00:00.000Z,True
613,2362,Manchester,0.0,2800,Alma College,68.0,2023-09-09T22:00:00.000Z,True
614,291,Methodist,21.0,2258,Guilford,39.0,2023-09-09T22:00:00.000Z,True
607,2084,Buffalo,37.0,2230,Fordham,40.0,2023-09-09T22:00:00.000Z,True
598,215,Slippery Rock,49.0,223,West Chester,24.0,2023-09-09T22:00:00.000Z,True
578,2011,Alabama State,17.0,2396,Miles,21.0,2023-09-09T22:00:00.000Z,True
596,118,Johns Hopkins,20.0,3112,Christopher Newport,14.0,2023-09-09T22:00:00.000Z,True
580,2335,Liberty,33.0,166,New Mexico State,17.0,2023-09-09T22:00:00.000Z,True
581,290,Georgia Southern,49.0,5,UAB,35.0,2023-09-09T22:00:00.000Z,True
582,2226,Florida Atlantic,10.0,195,Ohio,17.0,2023-09-09T22:00:00.000Z,True
583,295,Old Dominion,38.0,309,Louisiana,31.0,2023-09-09T22:00:00.000Z,True
584,2729,William & Mary,23.0,2747,Wofford,6.0,2023-09-09T22:00:00.000Z,True
585,222,Villanova,42.0,2142,Colgate,19.0,2023-09-09T22:00:00.000Z,True
597,2107,Catawba,55.0,2940,Livingstone,15.0,2023-09-09T22:00:00.000Z,True
587,119,Towson,23.0,2405,Monmouth,42.0,2023-09-09T22:00:00.000Z,True
586,236,Chattanooga,27.0,338,Kennesaw State,20.0,2023-09-09T22:00:00.000Z,True
589,2083,Bucknell,21.0,2678,VMI,13.0,2023-09-09T22:00:00.000Z,True
590,2803,Bryant,21.0,112358,Long Island University,10.0,2023-09-09T22:00:00.000Z,True
591,2261,Hampton,23.0,2450,Norfolk State,31.0,2023-09-09T22:00:00.000Z,True
592,111756,Indiana Wesleyan,24.0,2674,Valparaiso,22.0,2023-09-09T22:00:00.000Z,True
593,2523,Robert Morris,31.0,2598,St Francis PA,21.0,2023-09-09T22:00:00.000Z,True
594,201,Oklahoma,28.0,2567,SMU,11.0,2023-09-09T22:00:00.000Z,True
579,150,Duke,42.0,322,Lafayette,7.0,2023-09-09T22:00:00.000Z,True
588,2241,Gardner-Webb,34.0,2210,Elon,27.0,2023-09-09T22:00:00.000Z,True
595,2047,Averett,34.0,2256,Greensboro,7.0,2023-09-09T22:00:00.000Z,True
617,2060,Bentley,13.0,2441,New Haven,14.0,2023-09-09T22:30:00.000Z,True
615,2229,Florida International,46.0,249,North Texas,39.0,2023-09-09T22:30:00.000Z,True
616,221,Pittsburgh,21.0,2132,Cincinnati,27.0,2023-09-09T22:30:00.000Z,True
628,2504,Prairie View,16.0,2000,Abilene Christian,45.0,2023-09-09T23:00:00.000Z,True
667,2032,Arkansas State,3.0,235,Memphis,37.0,2023-09-09T23:00:00.000Z,True
